RS,RA,W,OBP,SLG,BA,G,Playoffs
0.34857723577235766,0.41104294478527614,0.5,0.4375,0.4347826086956521,0.3897058823529411,0.571428571428573,0
0.7489837398373985,0.5357873210633948,0.671875,0.6749999999999998,0.6684782608695647,0.8308823529411757,0.571428571428573,1
0.2997967479674798,0.8732106339468304,0.03125,0.28749999999999964,0.4728260869565213,0.40441176470588225,0.571428571428573,0
0.6819105691056911,0.40081799591002043,0.734375,0.6999999999999993,0.6956521739130432,0.6544117647058822,0.571428571428573,1
0.761178861788618,0.7321063394683027,0.453125,0.7249999999999988,0.6847826086956521,0.8161764705882355,0.571428571428573,0
0.9786585365853661,0.6053169734151331,0.765625,0.9124999999999988,0.9021739130434778,0.8308823529411757,0.571428571428573,1
0.6534552845528455,0.3946830265848671,0.625,0.5124999999999993,0.8260869565217386,0.625,0.571428571428573,0
0.8079268292682927,0.7341513292433539,0.53125,0.5749999999999993,0.8206521739130432,0.625,0.571428571428573,0
0.5741869918699188,0.8895705521472395,0.421875,0.5499999999999998,0.6086956521739129,0.3602941176470589,0.571428571428573,0
0.79369918699187,0.7873210633946832,0.484375,0.7999999999999998,0.7499999999999998,0.7426470588235299,0.571428571428573,0
0.7428861788617888,0.9222903885480573,0.296875,0.7249999999999988,0.8097826086956517,0.7279411764705879,0.571428571428573,0
0.7306910569105692,0.7607361963190185,0.359375,0.625,0.7771739130434778,0.6838235294117649,0.571428571428573,0
0.5091463414634146,0.4662576687116564,0.53125,0.5249999999999995,0.5434782608695652,0.5661764705882355,0.571428571428573,0
0.6819105691056911,0.46216768916155426,0.671875,0.6875,0.7065217391304344,0.6102941176470589,0.571428571428573,1
0.5132113821138212,0.8854805725971371,0.140625,0.4375,0.49456521739130443,0.49264705882352944,0.571428571428573,0
0.5965447154471545,0.43353783231083853,0.6875,0.5625,0.6358695652173909,0.5367647058823528,0.571428571428573,1
0.33841463414634154,0.5828220858895707,0.28125,0.4249999999999998,0.4402173913043479,0.3308823529411766,0.4285714285714306,0
0.6351626016260162,0.49693251533742333,0.671875,0.5625,0.6793478260869563,0.5955882352941178,0.571428571428573,1
0.3404471544715447,0.6073619631901841,0.28125,0.32499999999999973,0.46739130434782594,0.34558823529411775,0.571428571428573,0
0.4400406504065041,0.5296523517382414,0.34375,0.375,0.5597826086956517,0.34558823529411775,0.571428571428573,0
0.8729674796747969,0.6871165644171779,0.8125,0.8249999999999993,0.8260869565217386,0.625,0.571428571428573,1
0.6615853658536587,0.5521472392638038,0.65625,0.6999999999999993,0.6902173913043474,0.6544117647058822,0.571428571428573,0
0.7571138211382115,0.6319018404907977,0.578125,0.7249999999999988,0.7445652173913035,0.6102941176470589,0.571428571428573,0
0.43191056910569114,0.556237218813906,0.359375,0.4249999999999998,0.5163043478260871,0.5073529411764706,0.4285714285714306,0
0.6107723577235772,0.4764826175869121,0.59375,0.6875,0.5869565217391302,0.6985294117647056,0.571428571428573,0
0.4684959349593497,0.7177914110429449,0.21875,0.5499999999999998,0.48913043478260865,0.6544117647058822,0.571428571428573,0
0.7774390243902439,0.6094069529652353,0.65625,0.875,0.7173913043478255,0.6544117647058822,0.571428571428573,0
0.7876016260162603,0.3824130879345604,0.875,0.7124999999999995,0.8369565217391302,0.7720588235294121,0.571428571428573,1
0.5010162601626017,0.7566462167689163,0.328125,0.4125000000000001,0.5380434782608694,0.4779411764705883,0.4285714285714306,0
0.7977642276422766,0.6584867075664622,0.625,0.5249999999999995,0.8206521739130432,0.5955882352941178,0.571428571428573,0
0.511178861788618,0.7177914110429449,0.28125,0.5124999999999993,0.5271739130434778,0.5073529411764706,0.4285714285714306,0
0.5457317073170732,0.5541922290388548,0.4375,0.5374999999999996,0.5815217391304344,0.625,0.571428571428573,0
0.5071138211382115,0.4355828220858897,0.546875,0.5374999999999996,0.6032608695652175,0.5514705882352944,0.571428571428573,0
0.8932926829268294,0.5480572597137015,0.8125,0.7749999999999995,0.9184782608695647,0.860294117647058,0.571428571428573,1
0.5599593495934959,0.7116564417177915,0.34375,0.4499999999999993,0.5380434782608694,0.625,0.7142857142857153,0
1.0,0.6891615541922291,0.71875,0.9124999999999988,0.9999999999999998,0.9338235294117636,0.571428571428573,1
0.5213414634146342,0.43149284253578735,0.609375,0.4499999999999993,0.5978260869565217,0.49264705882352944,0.571428571428573,1
0.6575203252032521,0.49693251533742333,0.578125,0.5499999999999998,0.7608695652173909,0.5514705882352944,0.571428571428573,0
0.46036585365853655,0.8466257668711659,0.3125,0.38749999999999973,0.48369565217391286,0.2867647058823528,0.571428571428573,0
0.4705284552845529,0.6257668711656443,0.296875,0.3624999999999998,0.5163043478260871,0.4191176470588234,0.571428571428573,0
0.7835365853658537,0.8588957055214725,0.390625,0.7124999999999995,0.7554347826086951,0.6102941176470589,0.571428571428573,0
0.2510162601626017,0.932515337423313,0.0,0.16249999999999964,0.3749999999999998,0.2132352941176472,0.571428571428573,0
0.576219512195122,0.4498977505112476,0.65625,0.5749999999999993,0.6249999999999998,0.5955882352941178,0.571428571428573,1
0.6859756097560977,0.41922290388548067,0.59375,0.6124999999999998,0.6793478260869563,0.5514705882352944,0.571428571428573,0
0.7489837398373985,0.8077709611451944,0.53125,0.6124999999999998,0.6576086956521741,0.7132352941176459,0.571428571428573,0
0.2164634146341463,0.1717791411042946,0.5625,0.19999999999999973,0.3369565217391304,0.25735294117647056,0.571428571428573,0
0.5010162601626017,0.8200408997955011,0.296875,0.5249999999999995,0.6141304347826082,0.44852941176470607,0.571428571428573,0
0.6778455284552846,0.5848670756646217,0.640625,0.6749999999999998,0.6793478260869563,0.7573529411764701,0.571428571428573,1
0.49491869918699194,0.4989775051124745,0.53125,0.4874999999999998,0.5163043478260871,0.4779411764705883,0.571428571428573,0
0.3546747967479674,0.5766871165644172,0.265625,0.3374999999999999,0.36956521739130443,0.3161764705882355,0.4285714285714306,0
0.8323170731707318,0.4989775051124745,0.8125,0.8624999999999998,0.7989130434782601,0.6691176470588234,0.7142857142857153,1
0.6107723577235772,0.3496932515337423,0.734375,0.5,0.6032608695652175,0.4191176470588234,0.571428571428573,1
0.6575203252032521,0.4601226993865031,0.578125,0.6999999999999993,0.6141304347826082,0.5220588235294117,0.571428571428573,0
0.5802845528455286,0.6728016359918201,0.40625,0.6374999999999993,0.619565217391304,0.6102941176470589,0.571428571428573,0
0.42784552845528456,0.7341513292433539,0.234375,0.5749999999999993,0.44565217391304324,0.5220588235294117,0.571428571428573,0
0.665650406504065,0.33742331288343563,0.6875,0.7124999999999995,0.5652173913043474,0.6691176470588234,0.571428571428573,0
0.584349593495935,0.3394683026584868,0.796875,0.6374999999999993,0.6467391304347825,0.5661764705882355,0.4285714285714306,1
0.8302845528455286,0.6625766871165646,0.5625,0.7874999999999988,0.8043478260869559,0.7867647058823524,0.571428571428573,0
0.5030487804878049,0.7770961145194275,0.21875,0.4125000000000001,0.5326086956521736,0.5808823529411766,0.571428571428573,0
0.7286585365853658,1.0000000000000002,0.34375,0.5374999999999996,0.8043478260869559,0.5955882352941178,0.571428571428573,0
0.8668699186991872,0.7239263803680982,0.578125,0.7749999999999995,0.8097826086956517,0.7867647058823524,0.571428571428573,0
0.7794715447154473,0.3517382413087935,0.78125,0.6749999999999998,0.6902173913043474,0.8308823529411757,0.571428571428573,1
0.7144308943089431,0.41308793456032733,0.765625,0.7374999999999998,0.6358695652173909,0.6102941176470589,0.571428571428573,1
0.4888211382113822,0.1901840490797546,0.8125,0.5499999999999998,0.5597826086956517,0.5073529411764706,0.4285714285714306,1
0.4054878048780489,0.6155419222903886,0.28125,0.2749999999999999,0.5271739130434778,0.3014705882352944,0.571428571428573,0
0.7957317073170732,0.3946830265848671,0.6875,0.7249999999999988,0.7499999999999998,0.7573529411764701,0.571428571428573,0
0.4847560975609756,0.5869120654396729,0.28125,0.4249999999999998,0.5815217391304344,0.3014705882352944,0.571428571428573,0
0.7896341463414634,0.6666666666666667,0.5,0.6374999999999993,0.7771739130434778,0.625,0.571428571428573,0
0.49085365853658536,0.6175869120654398,0.453125,0.5374999999999996,0.5543478260869563,0.40441176470588225,0.571428571428573,0
0.551829268292683,0.7464212678936606,0.390625,0.4249999999999998,0.576086956521739,0.34558823529411775,0.571428571428573,0
0.6310975609756099,0.8711656441717792,0.375,0.625,0.6358695652173909,0.7132352941176459,0.571428571428573,0
0.2184959349593497,0.8016359918200411,0.09375,0.16249999999999964,0.3967391304347825,0.3308823529411766,0.4285714285714306,0
0.4705284552845529,0.5950920245398774,0.46875,0.625,0.5271739130434778,0.5220588235294117,0.571428571428573,0
0.5721544715447154,0.4560327198364009,0.546875,0.6374999999999993,0.6032608695652175,0.5367647058823528,0.571428571428573,0
0.5477642276422764,0.8568507157464214,0.203125,0.4499999999999993,0.4999999999999998,0.44852941176470607,0.571428571428573,0
0.4989837398373985,0.3496932515337423,0.671875,0.4125000000000001,0.5597826086956517,0.5661764705882355,0.571428571428573,0
0.32418699186991884,0.7137014314928427,0.109375,0.4125000000000001,0.4565217391304348,0.40441176470588225,0.571428571428573,0
0.6107723577235772,0.49079754601227,0.703125,0.5625,0.7119565217391306,0.6838235294117649,0.4285714285714306,1
0.54369918699187,0.5030674846625767,0.53125,0.5874999999999995,0.6086956521739129,0.5220588235294117,0.571428571428573,0
0.4522357723577236,0.47239263803681,0.40625,0.4375,0.48369565217391286,0.44852941176470607,0.4285714285714306,0
0.8729674796747969,0.4601226993865031,0.84375,0.8374999999999995,0.8097826086956517,0.7279411764705879,0.4285714285714306,1
0.6758130081300814,0.3721881390593047,0.84375,0.6499999999999995,0.6847826086956521,0.5220588235294117,0.571428571428573,1
0.49288617886178876,0.5153374233128836,0.484375,0.6499999999999995,0.6304347826086956,0.49264705882352944,0.4285714285714306,0
0.35264227642276424,0.5276073619631902,0.359375,0.3999999999999999,0.40760869565217406,0.2720588235294117,0.4285714285714306,0
0.3953252032520326,0.7014314928425358,0.265625,0.4249999999999998,0.40760869565217406,0.40441176470588225,0.571428571428573,0
0.704268292682927,0.46421267893660545,0.6875,0.7874999999999988,0.6141304347826082,0.7279411764705879,0.571428571428573,0
0.641260162601626,0.29447852760736204,0.71875,0.7124999999999995,0.7391304347826082,0.6102941176470589,0.571428571428573,1
0.6493902439024392,0.359918200408998,0.75,0.6374999999999993,0.6467391304347825,0.625,0.571428571428573,1
0.41768292682926844,0.9120654396728018,0.09375,0.3374999999999999,0.4565217391304348,0.40441176470588225,0.4285714285714306,0
0.7632113821138212,0.8384458077709613,0.359375,0.6374999999999993,0.8097826086956517,0.6397058823529402,0.571428571428573,0
0.7022357723577236,0.7280163599182006,0.453125,0.5,0.6739130434782605,0.5220588235294117,0.571428571428573,0
0.4542682926829268,0.5276073619631902,0.40625,0.5,0.5380434782608694,0.5220588235294117,0.571428571428573,0
0.71239837398374,0.41922290388548067,0.671875,0.6749999999999998,0.7391304347826082,0.6102941176470589,0.571428571428573,1
0.5315040650406505,0.3496932515337423,0.609375,0.46249999999999947,0.576086956521739,0.5073529411764706,0.571428571428573,1
0.44613821138211385,0.7300613496932515,0.21875,0.3999999999999999,0.40217391304347827,0.3308823529411766,0.571428571428573,0
0.6189024390243903,0.5582822085889572,0.515625,0.5874999999999995,0.7228260869565213,0.5955882352941178,0.4285714285714306,0
0.6290650406504065,0.4683026584867076,0.609375,0.6124999999999998,0.6739130434782605,0.5220588235294117,0.571428571428573,0
0.6717479674796748,0.6605316973415134,0.53125,0.5874999999999995,0.7880434782608694,0.625,0.571428571428573,0
0.54369918699187,0.7730061349693254,0.265625,0.46249999999999947,0.6141304347826082,0.5367647058823528,0.571428571428573,0
0.8729674796747969,0.7137014314928427,0.65625,0.7874999999999988,0.8260869565217386,0.7720588235294121,0.571428571428573,1
0.9258130081300814,0.8875255623721883,0.375,0.8374999999999995,0.9619565217391297,0.9779411764705879,0.571428571428573,0
0.5213414634146342,0.8261758691206544,0.265625,0.4125000000000001,0.5597826086956517,0.5073529411764706,0.571428571428573,0
0.5579268292682927,0.556237218813906,0.421875,0.4874999999999998,0.6358695652173909,0.5661764705882355,0.571428571428573,0
0.7713414634146342,0.6073619631901841,0.6875,0.75,0.7880434782608694,0.6691176470588234,0.571428571428573,1
0.5315040650406505,0.7893660531697342,0.25,0.38749999999999973,0.5597826086956517,0.5955882352941178,0.571428571428573,0
0.5904471544715447,0.556237218813906,0.578125,0.4499999999999993,0.6467391304347825,0.43382352941176494,0.571428571428573,0
0.5538617886178862,0.6830265848670758,0.296875,0.3999999999999999,0.6521739130434778,0.375,0.571428571428573,0
0.616869918699187,0.6012269938650308,0.5625,0.625,0.6902173913043474,0.6838235294117649,0.571428571428573,0
0.4115853658536587,0.6952965235173825,0.296875,0.3999999999999999,0.48913043478260865,0.40441176470588225,0.571428571428573,0
0.3546747967479674,0.4928425357873212,0.515625,0.4499999999999993,0.4402173913043479,0.34558823529411775,0.571428571428573,0
0.6839430894308943,0.4928425357873212,0.71875,0.5874999999999995,0.701086956521739,0.6102941176470589,0.4285714285714306,1
0.8465447154471545,0.3537832310838447,0.828125,0.7249999999999988,0.7228260869565213,0.5661764705882355,0.571428571428573,1
0.5660569105691057,0.5051124744376279,0.578125,0.5249999999999995,0.5869565217391302,0.5073529411764706,0.571428571428573,0
0.38516260162601623,0.7893660531697342,0.203125,0.32499999999999973,0.4728260869565213,0.3161764705882355,0.571428571428573,0
0.6534552845528455,0.6952965235173825,0.46875,0.6124999999999998,0.5054347826086951,0.3897058823529411,0.571428571428573,0
0.9339430894308943,0.31697341513292443,1.0,0.9124999999999988,0.7554347826086951,0.9191176470588234,0.571428571428573,1
0.6737804878048782,0.5644171779141105,0.640625,0.6875,0.8369565217391302,0.5955882352941178,0.571428571428573,0
0.704268292682927,0.43353783231083853,0.6875,0.6499999999999995,0.7336956521739129,0.6544117647058822,0.571428571428573,1
0.41565040650406504,0.8486707566462168,0.203125,0.4125000000000001,0.44565217391304324,0.4779411764705883,0.571428571428573,0
0.858739837398374,1.0000000000000002,0.375,0.7124999999999995,0.8967391304347825,0.7279411764705879,0.571428571428573,0
0.608739837398374,0.5746421267893662,0.484375,0.47499999999999964,0.6739130434782605,0.5514705882352944,0.571428571428573,0
0.8058943089430896,0.8118609406952966,0.515625,0.8125,0.9021739130434778,0.8014705882352944,0.571428571428573,0
0.6595528455284553,0.5766871165644172,0.5625,0.5749999999999993,0.6684782608695647,0.5808823529411766,0.571428571428573,0
0.6961382113821138,0.49488752556237237,0.71875,0.7374999999999998,0.6684782608695647,0.6691176470588234,0.571428571428573,1
0.6636178861788619,0.9018404907975461,0.390625,0.6749999999999998,0.701086956521739,0.6838235294117649,0.571428571428573,0
0.6595528455284553,0.5582822085889572,0.5625,0.6749999999999998,0.6358695652173909,0.6102941176470589,0.571428571428573,0
0.6026422764227642,0.8834355828220861,0.25,0.5999999999999996,0.5706521739130437,0.44852941176470607,0.571428571428573,0
1.0,0.750511247443763,0.71875,0.8624999999999998,0.8913043478260863,0.8897058823529411,0.571428571428573,1
0.7266260162601627,0.5991820040899796,0.5625,0.6999999999999993,0.7663043478260867,0.7132352941176459,0.7142857142857153,0
0.9806910569105692,0.703476482617587,0.640625,1.0,0.8913043478260863,0.9191176470588234,0.571428571428573,0
1.0,0.869120654396728,0.515625,0.9375,0.8097826086956517,1.0,0.571428571428573,0
0.7225609756097561,0.7259713701431494,0.46875,0.6999999999999993,0.7173913043478255,0.7279411764705879,0.571428571428573,0
0.5355691056910569,0.6646216768916156,0.46875,0.5499999999999998,0.5597826086956517,0.5367647058823528,0.4285714285714306,0
0.9563008130081302,0.9652351738241309,0.359375,0.9249999999999989,0.9293478260869563,0.7720588235294121,0.571428571428573,0
0.8363821138211384,0.9366053169734152,0.4375,0.7624999999999993,0.6467391304347825,0.9191176470588234,0.571428571428573,0
0.6717479674796748,0.5255623721881391,0.578125,0.6749999999999998,0.6793478260869563,0.4632352941176472,0.571428571428573,0
0.5538617886178862,0.7239263803680982,0.375,0.47499999999999964,0.5271739130434778,0.3014705882352944,0.7142857142857153,0
0.5701219512195123,0.834355828220859,0.3125,0.625,0.548913043478261,0.6544117647058822,0.571428571428573,0
0.5497967479674798,0.8793456032719837,0.28125,0.4874999999999998,0.6847826086956521,0.5955882352941178,0.571428571428573,0
0.6900406504065041,0.5439672801635993,0.703125,0.7374999999999998,0.6739130434782605,0.5514705882352944,0.571428571428573,1
0.8201219512195123,0.6993865030674848,0.59375,0.8374999999999995,0.7826086956521736,0.7573529411764701,0.4285714285714306,1
0.9745934959349595,0.6973415132924337,0.65625,0.9124999999999988,0.8260869565217386,0.6544117647058822,0.4285714285714306,1
0.4888211382113822,0.7321063394683027,0.25,0.5249999999999995,0.5108695652173914,0.375,0.571428571428573,0
0.6615853658536587,0.850715746421268,0.3125,0.6499999999999995,0.6413043478260867,0.6102941176470589,0.571428571428573,0
0.5782520325203252,0.7014314928425358,0.421875,0.5374999999999996,0.5217391304347825,0.4191176470588234,0.571428571428573,0
0.8932926829268294,0.6298568507157465,0.65625,0.9249999999999989,0.7391304347826082,0.6397058823529402,0.571428571428573,1
0.929878048780488,0.5623721881390593,0.75,0.9375,0.9021739130434778,0.7720588235294121,0.571428571428573,1
0.8526422764227642,0.6114519427402865,0.71875,0.8624999999999998,0.8097826086956517,0.6544117647058822,0.571428571428573,1
0.5396341463414634,0.7566462167689163,0.3125,0.5249999999999995,0.5054347826086951,0.4632352941176472,0.4285714285714306,0
0.7733739837398376,1.0000000000000002,0.34375,0.8125,0.7608695652173909,0.8455882352941178,0.571428571428573,0
0.7997967479674798,0.8916155419222904,0.53125,0.6749999999999998,0.8858695652173905,0.7279411764705879,0.571428571428573,0
0.49491869918699194,0.7239263803680982,0.328125,0.4375,0.48369565217391286,0.44852941176470607,0.571428571428573,0
0.8953252032520326,0.4171779141104295,0.796875,0.75,0.8315217391304344,0.7573529411764701,0.571428571428573,1
0.7571138211382115,0.38650306748466257,0.84375,0.6749999999999998,0.7065217391304344,0.5955882352941178,0.571428571428573,1
0.7794715447154473,0.7014314928425358,0.453125,0.8249999999999993,0.7663043478260867,0.7867647058823524,0.571428571428573,0
0.7489837398373985,0.5030674846625767,0.703125,0.7874999999999988,0.771739130434782,0.7720588235294121,0.571428571428573,1
0.5680894308943091,0.916155419222904,0.28125,0.5249999999999995,0.619565217391304,0.4632352941176472,0.571428571428573,0
0.6290650406504065,0.8139059304703478,0.40625,0.625,0.6684782608695647,0.7573529411764701,0.571428571428573,0
0.8079268292682927,0.4887525562372188,0.734375,0.6749999999999998,0.7880434782608694,0.6838235294117649,0.7142857142857153,0
1.0,0.7934560327198366,0.75,1.0,0.8749999999999998,0.9338235294117636,0.571428571428573,1
0.8912601626016262,1.0000000000000002,0.359375,0.7624999999999993,0.9021739130434778,0.9191176470588234,0.571428571428573,0
0.5680894308943091,0.8384458077709613,0.3125,0.4874999999999998,0.7445652173913035,0.5220588235294117,0.4285714285714306,0
0.4542682926829268,0.7770961145194275,0.234375,0.47499999999999964,0.48369565217391286,0.5514705882352944,0.571428571428573,0
0.7225609756097561,0.4151329243353783,0.75,0.8499999999999988,0.619565217391304,0.6102941176470589,0.571428571428573,1
0.7896341463414634,0.9182004089979552,0.234375,0.7624999999999993,0.6902173913043474,0.8308823529411757,0.4285714285714306,0
0.6615853658536587,0.6441717791411044,0.4375,0.6499999999999995,0.619565217391304,0.5955882352941178,0.571428571428573,0
0.7063008130081302,0.8466257668711659,0.390625,0.8249999999999993,0.6521739130434778,0.6985294117647056,0.4285714285714306,0
0.44410569105691067,0.7627811860940696,0.21875,0.5124999999999993,0.423913043478261,0.5661764705882355,0.4285714285714306,0
0.5091463414634146,0.7791411042944787,0.296875,0.4499999999999993,0.6576086956521741,0.5808823529411766,0.571428571428573,0
0.7835365853658537,0.4887525562372188,0.75,0.9499999999999993,0.6956521739130432,0.7867647058823524,0.7142857142857153,1
0.8790650406504067,0.5296523517382414,0.765625,0.9874999999999989,0.7989130434782601,0.8308823529411757,0.571428571428573,1
0.8648373983739838,0.7648261758691208,0.59375,0.8499999999999988,0.7608695652173909,0.49264705882352944,0.571428571428573,0
0.7591463414634146,0.7648261758691208,0.4375,0.7999999999999998,0.6793478260869563,0.7279411764705879,0.571428571428573,0
0.6250000000000001,0.6339468302658489,0.453125,0.5874999999999995,0.6141304347826082,0.49264705882352944,0.4285714285714306,0
0.49288617886178876,0.6319018404907977,0.390625,0.5625,0.4728260869565213,0.3897058823529411,0.571428571428573,0
0.7957317073170732,0.8854805725971371,0.46875,0.6999999999999993,0.8097826086956517,0.6397058823529402,0.571428571428573,0
0.8221544715447154,0.7341513292433539,0.578125,0.8624999999999998,0.6956521739130432,0.6691176470588234,0.571428571428573,0
0.6941056910569107,0.7484662576687118,0.40625,0.6374999999999993,0.6521739130434778,0.5367647058823528,0.4285714285714306,0
0.6189024390243903,0.9018404907975461,0.3125,0.6999999999999993,0.5706521739130437,0.7132352941176459,0.571428571428573,0
0.9705284552845529,0.7914110429447854,0.71875,0.9249999999999989,0.940217391304347,0.992647058823529,0.571428571428573,1
0.8445121951219513,0.7975460122699387,0.546875,0.8125,0.8206521739130432,0.8014705882352944,0.571428571428573,0
0.6493902439024392,0.6359918200408998,0.5625,0.5999999999999996,0.5923913043478259,0.6838235294117649,0.571428571428573,0
0.40142276422764234,0.6952965235173825,0.25,0.3374999999999999,0.4728260869565213,0.3014705882352944,0.571428571428573,0
0.7286585365853658,0.22290388548057272,0.890625,0.6875,0.7989130434782601,0.6838235294117649,0.571428571428573,1
0.7103658536585366,0.6400817995910022,0.46875,0.75,0.7663043478260867,0.6985294117647056,0.571428571428573,0
0.8302845528455286,0.5255623721881391,0.671875,0.7624999999999993,0.8532608695652166,0.8014705882352944,0.571428571428573,1
0.7388211382113822,0.6543967280163601,0.640625,0.625,0.6902173913043474,0.5661764705882355,0.7142857142857153,1
0.7997967479674798,0.9386503067484664,0.484375,0.6499999999999995,0.7499999999999998,0.6691176470588234,0.7142857142857153,0
0.5741869918699188,0.5889570552147241,0.4375,0.625,0.5217391304347825,0.5367647058823528,0.571428571428573,0
0.7774390243902439,0.6278118609406953,0.625,0.75,0.771739130434782,0.6838235294117649,0.571428571428573,1
0.7286585365853658,0.7832310838445808,0.4375,0.75,0.8423913043478259,0.9632352941176467,0.571428571428573,0
0.5172764227642276,0.7995910020449899,0.25,0.4499999999999993,0.5923913043478259,0.5661764705882355,0.571428571428573,0
0.4054878048780489,0.9222903885480573,0.078125,0.375,0.36413043478260865,0.3308823529411766,0.571428571428573,0
0.826219512195122,0.30265848670756657,0.828125,0.8624999999999998,0.7065217391304344,0.8014705882352944,0.571428571428573,1
0.5010162601626017,0.8732106339468304,0.359375,0.46249999999999947,0.5054347826086951,0.5514705882352944,0.4285714285714306,0
0.4095528455284553,0.42126789366053186,0.53125,0.28749999999999964,0.4402173913043479,0.3897058823529411,0.571428571428573,0
0.486788617886179,0.6952965235173825,0.390625,0.5374999999999996,0.48913043478260865,0.5073529411764706,0.571428571428573,0
0.5416666666666666,0.7075664621676894,0.328125,0.5124999999999993,0.451086956521739,0.5955882352941178,0.571428571428573,0
0.358739837398374,0.6359918200408998,0.25,0.28749999999999964,0.4782608695652171,0.34558823529411775,0.571428571428573,0
0.4847560975609756,0.3537832310838447,0.609375,0.5374999999999996,0.4782608695652171,0.49264705882352944,0.571428571428573,0
1.0,0.3762781186094071,1.0,0.9624999999999995,0.8369565217391302,0.9191176470588234,0.571428571428573,1
0.6839430894308943,0.8057259713701432,0.390625,0.6374999999999993,0.49456521739130443,0.4632352941176472,0.571428571428573,0
0.4989837398373985,0.6871165644171779,0.40625,0.4874999999999998,0.48369565217391286,0.5661764705882355,0.571428571428573,0
0.37093495934959353,0.5030674846625767,0.3125,0.2999999999999998,0.36956521739130443,0.4191176470588234,0.7142857142857153,0
0.5721544715447154,0.3333333333333335,0.765625,0.5374999999999996,0.5597826086956517,0.40441176470588225,0.571428571428573,1
0.7957317073170732,0.7832310838445808,0.421875,0.7249999999999988,0.8804347826086951,0.7426470588235299,0.4285714285714306,0
0.7672764227642278,0.5460122699386505,0.625,0.8249999999999993,0.6249999999999998,0.7132352941176459,0.7142857142857153,0
0.6961382113821138,0.6339468302658489,0.53125,0.6749999999999998,0.7336956521739129,0.4779411764705883,0.7142857142857153,0
0.3099593495934959,0.5705521472392638,0.21875,0.4249999999999998,0.4293478260869563,0.5220588235294117,0.571428571428573,0
0.9603658536585368,0.815950920245399,0.609375,0.875,0.8478260869565213,0.9338235294117636,0.571428571428573,1
0.7083333333333334,0.6053169734151331,0.609375,0.6624999999999996,0.771739130434782,0.5955882352941178,0.7142857142857153,0
0.7347560975609756,0.6584867075664622,0.546875,0.7374999999999998,0.5978260869565217,0.6838235294117649,0.571428571428573,0
0.6575203252032521,0.22290388548057272,0.8125,0.6999999999999993,0.6521739130434778,0.6544117647058822,0.571428571428573,1
0.7002032520325204,0.4274028629856852,0.765625,0.6749999999999998,0.6684782608695647,0.625,0.571428571428573,1
0.7794715447154473,0.7873210633946832,0.453125,0.8125,0.8532608695652166,0.9632352941176467,0.571428571428573,0
0.44613821138211385,0.5869120654396729,0.296875,0.4249999999999998,0.48913043478260865,0.5514705882352944,0.571428571428573,0
0.633130081300813,0.7382413087934561,0.484375,0.6749999999999998,0.6032608695652175,0.6985294117647056,0.4285714285714306,0
0.3729674796747967,0.5971370143149286,0.421875,0.4249999999999998,0.451086956521739,0.40441176470588225,0.571428571428573,0
0.8140243902439025,0.7014314928425358,0.578125,0.8874999999999993,0.8749999999999998,0.8897058823529411,0.4285714285714306,1
0.9258130081300814,0.8916155419222904,0.53125,0.875,0.9347826086956517,0.9191176470588234,0.571428571428573,0
0.6432926829268294,0.6503067484662577,0.46875,0.5625,0.5923913043478259,0.4779411764705883,0.571428571428573,0
0.5538617886178862,0.4028629856850716,0.671875,0.7374999999999998,0.48369565217391286,0.49264705882352944,0.571428571428573,1
0.6290650406504065,0.3844580777096116,0.546875,0.7124999999999995,0.5271739130434778,0.49264705882352944,0.571428571428573,1
0.5680894308943091,0.7116564417177915,0.28125,0.5749999999999993,0.548913043478261,0.5661764705882355,0.4285714285714306,0
0.5579268292682927,0.3537832310838447,0.609375,0.5374999999999996,0.6086956521739129,0.625,0.571428571428573,0
0.4339430894308943,0.5521472392638038,0.453125,0.47499999999999964,0.4999999999999998,0.5073529411764706,0.4285714285714306,0
0.6189024390243903,0.7955010224948877,0.296875,0.5749999999999993,0.5597826086956517,0.6544117647058822,0.571428571428573,0
0.4542682926829268,0.5480572597137015,0.453125,0.3624999999999998,0.6467391304347825,0.4779411764705883,0.571428571428573,0
0.6290650406504065,0.48466257668711665,0.609375,0.5625,0.5380434782608694,0.5367647058823528,0.571428571428573,0
0.8607723577235774,0.44171779141104306,0.734375,0.9375,0.7065217391304344,0.9044117647058814,0.571428571428573,1
0.6026422764227642,0.9693251533742333,0.25,0.6499999999999995,0.6358695652173909,0.5073529411764706,0.571428571428573,0
0.4075203252032521,0.7525562372188139,0.296875,0.4375,0.4293478260869563,0.43382352941176494,0.571428571428573,0
0.5233739837398373,0.5889570552147241,0.46875,0.5249999999999995,0.5326086956521736,0.5367647058823528,0.571428571428573,0
0.665650406504065,0.8568507157464214,0.421875,0.6875,0.548913043478261,0.6691176470588234,0.571428571428573,0
0.929878048780488,0.7382413087934561,0.640625,0.8499999999999988,0.9728260869565213,0.8014705882352944,0.571428571428573,1
0.6432926829268294,0.6564417177914113,0.640625,0.625,0.5869565217391302,0.4779411764705883,0.571428571428573,1
0.45020325203252043,0.48261758691206547,0.375,0.46249999999999947,0.48913043478260865,0.43382352941176494,0.571428571428573,0
0.6900406504065041,0.7177914110429449,0.4375,0.5874999999999995,0.7173913043478255,0.7132352941176459,0.571428571428573,0
